LSOA11CD,pct_bad_health_2011,pct_bad_health_2021
E01032038,6.207,6.566
E01032039,4.035,4.356
E01032040,4.935,6.071
E01032041,3.273,4.169
E01032042,2.96,2.865
E01032043,4.239,4.486
E01032044,5.24,5.981
E01032045,2.439,3.633
E01032046,4.519,5.3
E01032047,4.414,4.128
E01032048,7.303,6.797
E01032049,2.968,3.734
E01032050,3.377,3.803
E01032051,3.399,4.167
E01032052,4.003,4.538
E01032053,4.003,3.767
E01032054,5.136,6.582
E01032055,3.887,2.951
E01032056,3.685,5.24
E01032057,3.185,2.608
E01032058,3.746,4.811
E01032059,3.53,3.815
E01032060,4.463,4.304
E01032061,5.077,3.989
E01032062,7.829,10.403
E01032063,4.188,4.131
E01032064,6.816,7.97
E01032065,3.505,4.507
E01032066,6.671,6.22
E01032067,4.246,5.053
E01032068,7.642,6.874
E01032069,3.476,4.082
E01032070,8.013,6.315
E01032071,3.592,2.831
E01032072,2.211,3.47
E01032073,2.18,3.696
E01032074,5.596,5.778
E01032075,4.024,4.055
E01032076,4.832,5.107
E01032077,2.801,3.691
E01032078,3.169,4.24
E01032079,5.414,7.115
E01032080,1.454,2.196
E01032081,4.405,4.848
E01032082,4.163,3.336
E01032083,4.529,4.235
E01032084,3.698,3.601
E01032085,3.027,3.583
E01032086,5.873,6.131
E01032087,6.389,6.614
E01032088,4.659,4.434
E01032089,4.33,4.149
E01032090,4.46,6.584
E01032091,4.221,5.093
E01032092,3.138,3.114
E01032093,4.194,5.65
E01032094,4.852,5.939
E01032095,3.475,3.807
E01032096,6.61,10.067
E01032097,2.854,3.546
E01032098,4.748,4.759
E01032099,3.717,2.639
E01032100,3.65,3.855
E01032101,4.731,6.235
E01032102,6.334,5.174
E01032103,4.762,6.018
E01032104,6.672,7.386
E01032105,4.252,3.989
E01032106,6.943,7.328
E01032107,1.287,0.536
E01032108,5.24,4.938
E01032109,4.348,5.455
E01032110,4.302,4.064
E01032111,4.717,5.909
E01032112,2.028,3.194
E01032113,5.317,7.143
E01032114,4.024,5.768
E01032115,8.062,7.471
E01032116,3.95,4.195
E01032117,3.877,5.02
E01032118,7.028,7.759
E01032119,4.019,5.244
E01032121,4.856,3.965
E01032122,6.175,4.329
E01032123,6.365,3.193
E01032124,5.404,4.965
E01032125,3.512,3.165
E01032126,6.978,6.987
E01032127,5.688,6.418
E01032128,5.426,5.482
E01032129,5.226,5.225
E01032130,3.11,3.665
E01032131,5.5,6.242
E01032132,8.26,8.197
E01032133,7.165,6.817
E01032134,5.897,7.174
E01032135,2.913,2.36
E01032136,5.94,5.099
E01032137,3.977,3.967
E01032138,2.467,2.703
E01032139,2.874,2.671
E01032140,2.291,3.595
E01032141,3.245,2.505
E01032142,3.331,1.807
E01032143,6.165,3.286
E01032144,4.069,5.007
E01032145,4.411,2.75
E01032146,4.219,3.021
E01032147,5.616,5.705
E01032148,3.455,8.536
E01032149,1.786,0.868
E01032150,3.467,3.032
E01032151,3.807,3.177
E01032152,6.577,6.182
E01032153,4.775,4.481
E01032154,3.767,2.519
E01032155,2.124,2.134
E01032156,5.856,6.477
E01032157,11.169,10.378
E01032158,3.164,3.3
E01032159,7.228,6.422
E01032160,4.861,4.882
E01032161,8.293,5.8
E01032162,4.073,2.787
E01032166,4.967,4.724
E01032168,8.229,7.118
E01032169,5.987,4.156
E01032170,3.181,3.852
E01032171,5.603,4.276
E01032172,5.379,4.83
E01032173,3.461,2.698
E01032174,4.303,4.308
E01032175,3.796,4.889
E01032176,3.926,4.078
E01032177,5.139,2.265
E01032178,5.128,2.963
E01032179,3.522,3.812
E01032180,5.95,5.007
E01032181,7.224,5.93
E01032182,6.3,5.036
E01032183,3.841,4.145
E01032184,7.008,5.537
E01032185,4.482,4.161
E01032186,8.443,5.63
E01032187,6.931,8.348
E01032188,5.772,6.135
E01032189,4.49,3.605
E01032190,3.786,4.548
E01032191,5.363,3.178
E01032192,5.938,5.726
E01032193,4.144,3.885
E01032194,5.939,8.4
E01032195,5.149,6.473
E01032196,6.344,5.588
E01032197,3.992,5.01
E01032198,6.147,4.171
E01032199,4.852,4.165
E01032200,6.835,5.343
E01032201,6.486,5.97
E01032202,7.666,8.264
E01032203,6.693,7.538
E01032204,7.587,7.333
E01032205,4.019,4.476
E01032206,6.441,5.334
E01032207,3.956,4.028
E01032208,5.533,5.337
E01032209,2.9,2.117
E01032210,5.929,7.206
E01032211,4.609,5.411
E01032212,4.432,3.224
E01032213,3.839,4.991
E01032214,7.45,6.419
E01032215,7.569,7.895
E01032216,5.632,5.521
E01032217,4.901,4.268
E01032218,5.01,3.992
E01032219,2.656,2.387
E01032220,3.418,4.286
E01032221,2.671,3.043
E01032222,3.168,4.167
E01032223,2.568,3.016
E01032224,5.284,5.034
E01032225,9.321,9.288
E01032226,2.793,3.172
E01032227,3.311,4.249
E01032228,2.812,2.907
E01032229,4.518,4.335
E01032230,3.552,2.733
E01032231,3.9,4.2
E01032232,6.894,8.126
E01032233,2.619,2.65
E01032234,10.61,9.306
E01032235,6.99,5.8
E01032236,6.183,5.991
E01032237,4.633,5.128
E01032238,4.572,4.559
E01032239,5.96,3.904
E01032240,6.04,5.868
E01032241,5.487,7.231
E01032242,6.313,5.852
E01032243,3.279,4.198
E01032244,6.129,5.472
E01032245,10.325,8.398
E01032246,3.846,2.705
E01032247,6.347,6.929
E01032248,2.437,1.999
E01032249,4.813,4.242
E01032250,6.623,5.766
E01032251,4.881,4.684
E01032252,7.462,6.41
E01032253,3.814,3.367
E01032254,6.051,4.875
E01032255,4.802,4.366
E01032256,6.773,7.413
E01032257,3.281,3.24
E01032258,5.819,5.446
E01032259,5.425,4.575
E01032260,7.742,9.318
E01032261,4.382,6.16
E01032262,7.714,7.443
E01032263,5.325,6.207
E01032264,4.476,4.754
E01032265,8.459,8.61
E01032266,4.279,4.581
E01032267,6.806,7.455
E01032268,3.429,4.22
E01032269,5.495,4.944
E01032270,3.366,2.076
E01032271,2.513,1.847
E01032272,4.992,5.607
E01032273,4.943,3.412
E01032274,3.864,3.987
E01032275,6.843,6.369
E01032276,2.983,3.146
E01032277,6.825,6.063
E01032278,9.357,9.512
E01032279,3.926,3.362
E01032280,5.59,5.777
E01032281,3.441,3.857
E01032282,4.662,5.556
E01032283,5.234,4.991
E01032284,3.551,3.226
E01032285,3.721,3.345
E01032286,3.375,5.0
E01032287,4.211,3.278
E01032288,5.387,4.038
E01032289,4.441,4.158
E01032290,4.796,5.795
E01032292,4.788,4.667
E01032294,5.118,4.128
E01032295,4.01,3.574
E01032296,4.424,4.49
E01032297,3.302,2.993
E01032298,4.849,3.896
E01032299,5.003,4.314
E01032300,4.285,3.571
E01032301,6.373,7.158
E01032302,9.428,7.66
E01032303,7.149,7.622
E01032304,8.224,8.355
E01032305,4.411,3.846
E01032306,6.389,5.328
E01032307,6.644,6.266
E01032308,6.053,3.32
E01032309,5.949,5.815
E01032310,5.198,5.806
E01032311,7.082,6.984
E01032312,4.846,4.315
E01032313,7.27,7.24
E01032314,4.053,2.889
E01032315,2.719,3.172
E01032316,5.362,4.549
E01032317,5.378,5.114
E01032318,6.692,8.304
E01032319,4.854,4.749
E01032320,2.533,2.756
E01032321,7.306,6.289
E01032322,8.251,5.879
E01032323,2.836,4.169
E01032324,2.637,3.369
E01032325,2.755,2.159
E01032326,3.551,3.183
E01032327,5.435,4.045
E01032328,6.254,6.288
E01032329,4.98,4.302
E01032330,3.205,3.128
E01032331,10.606,7.205
E01032332,11.696,11.339
E01032333,5.148,6.392
E01032334,3.106,3.078
E01032335,1.498,1.965
E01032336,1.214,2.095
E01032337,2.213,4.667
E01032338,2.262,3.087
E01032339,1.924,4.553
E01032340,5.792,5.294
E01032341,3.726,3.968
E01032342,3.578,3.231
E01032343,4.324,3.473
E01032344,3.591,3.02
E01032345,2.419,4.192
E01032346,2.78,2.414
E01032347,3.181,3.593
E01032348,3.951,2.519
E01032349,4.164,4.197
E01032350,3.707,6.7
E01032351,6.121,5.588
E01032352,5.197,5.424
E01032353,6.024,4.679
E01032354,5.914,5.133
E01032355,6.032,4.287
E01032356,2.85,2.532
E01032357,7.414,6.121
E01032358,6.966,8.934
E01032359,9.04,8.393
E01032360,5.484,5.4
E01032361,3.66,2.918
E01032362,2.729,2.386
E01032363,2.301,3.509
E01032364,2.167,2.625
E01032365,7.321,7.84
E01032366,5.243,4.689
E01032367,4.573,5.495
E01032368,8.713,7.093
E01032369,6.286,6.31
E01032370,4.427,6.426
E01032371,5.935,6.915
E01032372,3.994,4.73
E01032373,3.033,2.879
E01032374,4.183,4.065
E01032375,5.665,5.589
E01032376,4.446,3.958
E01032377,7.422,6.887
E01032378,5.396,5.559
E01032379,2.98,2.743
E01032380,5.46,5.582
E01032381,6.358,5.643
E01032382,5.305,3.914
E01032383,4.189,4.98
E01032384,4.189,5.266
E01032385,7.265,5.581
E01032386,3.759,5.292
E01032387,4.191,4.976
E01032388,3.872,4.852
E01032389,7.103,8.327
E01032390,4.106,3.839
E01032391,5.287,5.232
E01032392,4.084,4.345
E01032393,3.286,3.575
E01032394,2.949,3.125
E01032395,4.146,3.24
E01032396,1.739,2.015
E01032397,6.246,4.524
E01032398,1.698,2.645
E01032399,5.858,4.784
E01032400,2.843,3.588
E01032401,4.345,3.267
E01032402,1.394,1.57
E01032403,4.017,4.225
E01032404,4.703,4.826
E01032405,4.06,5.364
E01032406,6.911,7.94
E01032407,5.0,6.496
E01032408,4.422,3.519
E01032409,6.883,5.185
E01032410,5.096,3.569
E01032411,5.886,6.135
E01032412,2.522,4.26
E01032413,3.558,4.178
E01032414,4.987,5.577
E01032415,5.356,4.415
E01032416,5.192,4.831
E01032417,3.756,4.393
E01032418,3.118,4.923
E01032419,5.103,6.225
E01032420,2.776,3.656
E01032421,3.138,2.597
E01032422,3.663,5.355
E01032423,7.738,8.363
E01032424,7.871,8.417
E01032425,6.993,6.375
E01032426,5.907,6.112
E01032427,6.718,7.003
E01032428,5.505,5.749
E01032429,3.421,4.739
E01032430,5.483,5.733
E01032431,4.164,4.242
E01032432,6.121,6.134
E01032433,4.144,3.718
E01032434,7.576,6.71
E01032435,6.985,7.177
E01032436,5.256,4.109
E01032437,7.496,6.287
E01032438,4.425,4.279
E01032439,5.098,4.893
E01032440,9.244,7.764
E01032441,3.66,5.033
E01032442,3.195,3.808
E01032443,4.719,6.672
E01032444,5.882,5.76
E01032445,7.697,7.089
E01032446,4.167,6.144
E01032447,3.474,6.423
E01032448,3.423,3.655
E01032449,5.709,5.629
E01032450,6.919,6.911
E01032451,3.984,4.473
E01032452,5.297,3.908
E01032453,10.529,9.67
E01032454,6.963,5.944
E01032455,5.113,5.219
E01032456,7.377,11.289
E01032457,7.047,5.611
E01032458,5.121,4.954
E01032459,5.841,5.405
E01032460,7.563,6.656
E01032461,5.46,7.716
E01032462,4.946,5.195
E01032463,5.688,5.081
E01032464,10.97,10.391
E01032465,8.361,7.546
E01032466,7.764,6.667
E01032467,3.541,6.383
E01032468,5.908,5.46
E01032469,8.918,7.029
E01032470,8.031,7.102
E01032471,8.147,10.791
E01032472,5.233,4.636
E01032473,5.73,5.285
E01032474,5.167,7.214
E01032475,3.86,4.264
E01032476,5.79,6.022
E01032477,3.688,4.156
E01032478,7.194,7.087
E01032479,7.906,7.143
E01032480,4.097,5.723
E01032481,12.056,8.703
E01032482,4.003,4.035
E01032483,8.226,7.156
E01032484,7.519,6.454
E01032485,2.039,2.158
E01032486,3.96,4.498
E01032487,9.378,8.621
E01032488,4.442,3.263
E01032489,4.752,3.972
E01032490,3.868,3.223
E01032491,2.439,2.089
E01032492,7.433,6.702
E01032493,4.468,3.372
E01032494,6.762,6.915
E01032495,3.251,3.096
E01032496,4.648,4.909
E01032497,6.885,4.972
E01032498,6.858,6.683
E01032499,4.345,4.865
E01032500,5.682,5.988
E01032501,4.007,2.962
E01032502,6.84,6.247
E01032503,3.208,2.831
E01032504,3.03,3.143
E01032505,8.428,8.934
E01032506,10.05,6.681
E01032507,5.588,5.785
E01032508,12.072,9.463
E01032509,8.508,8.776
E01032510,8.955,6.964
E01032511,9.579,9.94
E01032512,9.646,8.005
E01032513,9.373,7.618
E01032514,10.761,10.108
E01032515,9.084,7.735
E01032516,3.987,4.582
E01032517,6.833,5.386
E01032518,7.684,7.956
E01032519,4.314,4.499
E01032520,1.721,1.873
E01032522,1.613,2.477
E01032523,1.977,1.639
E01032524,4.069,4.33
E01032525,2.224,4.056
E01032526,3.934,3.649
E01032527,7.129,8.075
E01032528,8.087,7.471
E01032529,6.139,5.083
E01032530,6.923,6.253
E01032531,8.731,7.163
E01032532,5.909,4.22
E01032533,2.854,2.457
E01032534,8.132,6.845
E01032535,4.641,3.283
E01032536,6.537,6.031
E01032537,7.128,6.933
E01032538,7.156,7.585
E01032540,9.51,8.635
E01032541,10.963,11.291
E01032542,7.946,6.048
E01032543,9.58,10.281
E01032544,5.46,7.621
E01032545,6.434,4.624
E01032546,4.673,3.742
E01032548,4.087,4.64
E01032549,3.966,3.967
E01032550,7.145,6.506
E01032551,5.96,5.192
E01032552,8.561,7.351
E01032553,6.356,3.752
E01032554,3.383,2.706
E01032555,3.489,4.277
E01032556,5.212,5.984
E01032557,11.427,8.906
E01032558,8.155,6.948
E01032559,5.607,5.709
E01032560,7.858,4.766
E01032561,7.542,8.963
E01032562,6.171,6.079
E01032563,6.473,3.241
E01032564,6.021,5.142
E01032565,9.052,7.369
E01032566,6.295,5.885
E01032567,4.482,4.023
E01032568,6.384,5.57
E01032569,6.528,7.151
E01032570,3.876,4.263
E01032571,3.865,3.735
E01032572,3.365,3.109
E01032573,2.726,3.385
E01032574,5.44,5.07
E01032575,5.451,5.293
E01032576,3.299,3.097
E01032577,3.981,3.471
E01032579,6.164,3.896
E01032580,4.948,5.175
E01032581,5.387,4.195
E01032582,5.441,4.032
E01032583,5.293,3.563
E01032584,5.226,4.525
E01032585,6.033,5.518
E01032586,9.495,8.456
E01032587,6.068,5.743
E01032588,4.486,4.27
E01032589,5.457,4.65
E01032590,4.462,4.395
E01032591,6.018,4.422
E01032592,6.481,4.986
E01032593,4.264,3.624
E01032594,6.395,6.894
E01032595,8.806,9.312
E01032596,4.225,4.134
E01032597,10.069,9.253
E01032598,4.192,3.715
E01032599,3.863,3.772
E01032600,4.862,4.995
E01032601,2.959,4.595
E01032602,6.938,5.931
E01032603,5.282,6.712
E01032604,4.627,2.897
E01032605,4.405,3.241
E01032606,4.692,4.552
E01032607,6.176,9.819
E01032608,3.333,5.645
E01032609,2.479,3.695
E01032610,3.389,2.329
E01032611,3.161,2.051
E01032612,2.77,2.756
E01032613,7.16,8.155
E01032614,2.69,2.64
E01032615,6.571,3.901
E01032616,2.804,3.618
E01032617,6.591,4.777
E01032618,4.24,3.783
E01032619,3.646,3.666
E01032620,4.194,3.661
E01032621,8.633,10.12
E01032622,4.062,3.946
E01032623,4.219,3.949
E01032624,2.053,2.386
E01032625,3.565,2.399
E01032626,4.07,5.391
E01032627,6.495,6.287
E01032628,3.416,4.321
E01032629,3.731,3.252
E01032630,3.07,3.754
E01032631,2.295,3.333
E01032632,3.162,3.701
E01032633,7.1,7.422
E01032634,3.66,3.218
E01032635,8.843,7.924
E01032636,5.619,6.064
E01032637,0.481,0.763
E01032638,1.035,0.726
E01032639,4.139,2.352
E01032640,1.122,0.677
E01032641,5.352,5.645
E01032642,5.309,3.276
E01032643,4.04,4.447
E01032644,12.395,9.696
E01032645,7.96,8.816
E01032646,2.422,2.244
E01032647,1.914,1.664
E01032648,7.974,6.315
E01032649,7.306,6.54
E01032650,8.767,11.418
E01032651,4.454,4.399
E01032652,4.483,3.631
E01032653,5.73,5.755
E01032654,2.898,3.484
E01032655,2.083,2.117
E01032656,3.194,3.2
E01032657,3.869,5.9
E01032658,11.34,8.501
E01032659,9.923,9.71
E01032660,4.134,5.386
E01032661,5.057,5.052
E01032662,10.922,10.513
E01032663,4.281,3.794
E01032664,4.529,5.686
E01032665,3.9,4.766
E01032666,5.03,5.231
E01032667,3.03,5.532
E01032668,2.674,3.418
E01032669,2.246,3.434
E01032670,2.31,3.818
E01032671,1.933,3.723
E01032672,3.459,3.185
E01032673,8.833,9.985
E01032674,2.658,2.045
E01032675,2.14,2.861
E01032676,3.073,3.748
E01032677,3.37,5.141
E01032678,1.007,1.074
E01032679,2.654,3.976
E01032680,4.258,4.046
E01032681,5.195,5.038
E01032682,3.399,3.432
E01032683,4.187,4.629
E01032684,3.261,5.844
E01032685,1.74,1.641
E01032686,2.292,1.48
E01032687,3.035,2.53
E01032688,1.728,2.83
E01032689,2.667,2.971
E01032690,2.007,3.52
E01032691,3.904,4.042
E01032692,4.281,4.108
E01032693,2.407,2.802
E01032694,2.488,3.529
E01032695,5.985,5.678
E01032696,3.826,4.865
E01032697,1.823,4.046
E01032698,4.488,2.794
E01032699,4.38,4.573
E01032700,1.179,1.188
E01032701,1.969,2.4
E01032702,1.769,2.654
E01032703,1.09,2.684
E01032704,1.55,2.078
E01032705,1.623,2.294
E01032706,6.742,2.985
E01032707,3.305,2.146
E01032708,2.01,1.577
E01032709,1.252,2.683
E01032710,2.234,1.802
E01032711,0.977,1.575
E01032712,1.776,1.611
E01032713,1.078,1.358
E01032714,3.188,2.885
E01032715,3.808,4.866
E01032716,3.382,3.285
E01032717,4.595,3.708
E01032719,6.441,4.63
E01032720,4.099,2.588
E01032722,6.188,3.755
E01032724,4.765,4.22
E01032725,1.262,1.037
E01032726,5.137,4.238
E01032727,4.218,3.893
E01032728,3.736,3.714
E01032729,6.174,6.003
E01032730,2.976,3.123
E01032731,3.426,2.724
E01032732,5.624,4.124
E01032733,5.361,4.644
E01032734,1.951,2.053
E01032735,2.232,3.615
E01032737,3.534,4.159
E01032738,2.855,2.721
E01032739,0.575,1.607
E01032740,1.456,1.149
E01032741,5.102,4.36
E01032742,6.26,4.249
E01032743,3.405,4.609
E01032744,8.126,8.313
E01032745,2.437,2.966
E01032746,1.116,2.022
E01032748,2.778,2.106
E01032750,5.418,4.577
E01032751,5.165,3.838
E01032753,2.373,2.76
E01032755,7.539,7.699
E01032756,3.772,3.707
E01032758,3.076,2.018
E01032759,2.897,1.909
E01032761,2.151,1.678
E01032763,2.543,1.763
E01032764,4.224,2.838
E01032765,6.384,6.899
E01032766,3.673,2.539
E01032767,1.641,1.983
E01032768,2.525,2.578
E01032769,2.591,2.838
E01032770,3.694,2.821
E01032771,3.442,2.523
E01032772,5.903,3.864
E01032773,1.858,2.423
E01032774,4.237,4.825
E01032775,1.805,1.43
E01032776,1.301,2.128
E01032777,3.067,4.617
E01032778,1.625,1.339
E01032779,0.551,1.496
E01032780,1.575,1.944
E01032781,2.476,2.257
E01032782,4.399,2.179
E01032783,4.049,5.577
E01032784,5.277,3.402
E01032785,2.671,2.462
E01032786,6.791,4.833
E01032787,6.817,6.525
E01032788,4.792,4.543
E01032789,3.301,2.328
E01032790,4.025,2.566
E01032792,2.986,3.166
E01032794,4.154,3.333
E01032795,3.508,2.733
E01032797,1.447,1.647
E01032798,3.607,4.841
E01032799,5.78,5.687
E01032800,5.082,5.601
E01032802,3.738,3.646
E01032803,2.029,2.256
E01032805,5.488,4.328
E01032807,3.213,3.716
E01032808,2.893,3.964
E01032809,2.089,3.017
E01032810,3.763,6.179
E01032811,2.43,3.135
E01032812,1.95,2.812
E01032813,2.152,2.626
E01032814,4.182,3.905
E01032815,4.789,7.336
E01032816,2.663,1.876
E01032817,3.402,3.905
E01032818,2.214,2.361
E01032819,2.212,2.225
E01032820,2.053,2.332
E01032821,2.684,2.431
E01032822,4.0,4.834
E01032823,3.962,4.302
E01032824,3.911,4.662
E01032825,2.475,2.046
E01032826,0.806,1.446
E01032827,0.681,1.077
E01032828,1.373,1.533
E01032829,3.527,2.346
E01032830,5.727,6.501
E01032831,3.549,3.524
E01032832,6.125,8.171
E01032833,2.765,5.547
E01032834,1.504,1.071
E01032835,2.376,2.393
E01032836,3.92,4.801
E01032837,10.669,3.401
E01032838,0.91,2.031
E01032839,2.471,2.403
E01032840,4.104,2.337
E01032841,1.752,2.785
E01032842,1.372,1.521
E01032843,2.295,3.872
E01032844,5.497,3.329
E01032845,2.891,3.493
E01032846,1.521,2.309
E01032847,4.822,5.245
E01032848,1.009,1.834
E01032849,2.066,1.826
E01032850,1.621,1.717
E01032851,5.772,4.818
E01032852,1.148,2.203
E01032853,0.848,0.753
E01032854,0.658,1.194
E01032855,2.398,3.261
E01032856,0.779,1.152
E01032857,1.657,2.262
E01032858,4.262,4.25
E01032859,1.338,2.058
E01032860,1.664,1.72
E01032862,3.234,4.397
E01032863,2.635,3.153
E01032865,2.83,2.941
E01032867,2.722,3.855
E01032868,0.946,1.294
E01032870,2.355,2.612
E01032871,3.592,4.251
E01032872,3.731,3.204
E01032873,5.022,4.741
E01032875,1.787,4.908
E01032876,1.338,1.972
E01032877,5.568,4.672
E01032878,6.222,6.166
E01032879,10.348,8.092
E01032880,1.343,2.502
E01032881,2.236,3.175
E01032882,4.066,5.034
E01032883,6.662,7.985
E01032884,5.06,6.468
E01032885,0.752,1.601
E01032886,1.469,2.026
E01032887,8.089,6.239
E01032888,11.608,11.051
E01032889,10.433,5.684
E01032890,6.961,5.524
E01032891,1.01,2.039
E01032892,5.417,2.834
E01032893,1.763,1.587
E01032894,2.129,2.308
E01032895,2.986,3.297
E01032896,4.945,4.972
E01032897,5.627,4.055
E01032898,8.439,7.373
E01032899,9.121,8.036
E01032900,2.433,3.044
E01032901,2.116,2.489
E01032902,5.917,5.785
E01032903,9.792,9.139
E01032904,4.84,4.538
E01032905,6.752,3.895
E01032906,6.999,3.523
E01032907,8.186,4.116
E01032909,0.83,0.758
E01032911,2.426,1.138
E01032912,12.694,7.743
E01032914,2.871,3.017
E01032915,7.628,6.501
E01032917,5.682,2.151
E01032919,5.098,4.95
E01032920,8.663,5.532
E01032921,9.232,5.964
E01032922,5.329,5.507
E01032923,7.393,7.562
E01032924,3.969,3.783
E01032925,10.935,8.114
E01032926,2.876,2.74
E01032927,5.98,7.799
E01032928,2.696,2.935
E01032929,6.55,5.071
E01032930,10.421,7.538
E01032931,4.055,2.712
E01032932,8.368,7.131
E01032933,2.722,3.201
E01032934,5.055,3.8
E01032935,2.27,2.855
E01032936,2.62,3.075
E01032937,6.449,7.769
E01032938,2.701,1.921
E01032939,1.491,2.373
E01032940,1.28,1.247
E01032941,9.56,8.519
E01032942,2.968,4.437
E01032943,2.328,2.142
E01032944,3.712,3.907
E01032945,1.581,2.215
E01032946,3.155,2.511
E01032947,1.76,1.886
E01032948,2.985,2.214
E01032949,1.663,2.926
E01032950,1.611,1.618
E01032951,2.085,3.047
E01032952,3.228,2.428
E01032953,2.441,2.111
E01032954,3.608,2.892
E01032955,4.38,4.92
E01032956,1.228,2.222
E01032957,1.401,1.399
E01032958,2.431,2.367
E01032959,1.259,2.265
E01032960,2.46,2.386
E01032961,3.272,5.049
E01032962,1.866,2.947
E01032963,2.47,1.79
E01032964,2.499,3.074
E01032965,1.532,2.332
E01032966,2.231,3.481
E01032967,2.257,2.005
E01032968,4.994,6.112
E01032969,1.865,2.81
E01032970,2.699,3.354
E01032971,3.535,5.722
E01032972,4.309,3.92
E01032973,1.883,2.048
E01032974,2.098,2.887
